Vgs,Vds,Ids
0.8,0.0,0.0
0.8,0.05,0.08329681547957973
0.8,0.1,0.1563893581629149
0.8,0.15000000000000002,0.21924657805000547
0.8,0.2,0.2718374251408514
0.8,0.25,0.3141308494354527
0.8,0.30000000000000004,0.3460958009338096
0.8,0.35000000000000003,0.36770122963592167
0.8,0.4,0.37891608554178924
0.8,0.45,0.3808143887136216
0.8,0.5,0.3811918063436649
0.8,0.55,0.38156922397370807
0.8,0.6000000000000001,0.38194664160375136
0.8,0.65,0.38232405923379453
0.8,0.7000000000000001,0.3827014768638378
0.8,0.75,0.383078894493881
0.8,0.8,0.3834563121239243
0.8,0.8500000000000001,0.38383372975396746
0.8,0.9,0.38421114738401074
0.8,0.9500000000000001,0.3845885650140539
0.8,1.0,0.3849659826440972
0.8,1.05,0.3853434002741404
0.8,1.1,0.38572081790418367
0.8,1.1500000000000001,0.38609823553422684
0.8,1.2000000000000002,0.3864756531642701
0.8,1.25,0.3868530707943133
0.8,1.3,0.3872304884243566
0.8,1.35,0.38760790605439976
0.8,1.4000000000000001,0.38798532368444305
0.8,1.4500000000000002,0.3883627413144863
0.8,1.5,0.3887401589445295
0.8,1.55,0.38911757657457274
0.8,1.6,0.389494994204616
0.8,1.6500000000000001,0.3898724118346592
0.8,1.7000000000000002,0.39024982946470244
0.8,1.75,0.39062724709474567
0.8,1.8,0.3910046647247889
0.8,1.85,0.39138208235483213
0.8,1.9000000000000001,0.39175949998487536
0.8,1.9500000000000002,0.3921369176149186
0.8,2.0,0.3925143352449618
0.8,2.0500000000000003,0.39289175287500505
0.8,2.1,0.3932691705050483
0.8,2.15,0.3936465881350915
0.8,2.2,0.39402400576513474
0.8,2.25,0.394401423395178
0.8,2.3000000000000003,0.39477884102522126
0.8,2.35,0.39515625865526444
0.8,2.4000000000000004,0.3955336762853077
0.8,2.45,0.3959110939153509
0.8,2.5,0.39628851154539424
0.8,2.5500000000000003,0.39666592917543736
0.8,2.6,0.3970433468054807
0.8,2.6500000000000004,0.3974207644355238
