Vgs,Vds,Ids
0.8,0.0,0.0
0.8,0.05,0.006008205959159469
0.8,0.1,0.006047330606637602
0.8,0.15000000000000002,0.0060533658667240664
0.8,0.2,0.0060594011268105315
0.8,0.25,0.006065436386896995
0.8,0.30000000000000004,0.006071471646983461
0.8,0.35000000000000003,0.006077506907069924
0.8,0.4,0.006083542167156391
0.8,0.45,0.0060895774272428545
0.8,0.5,0.00609561268732932
0.8,0.55,0.006101647947415784
0.8,0.6000000000000001,0.006107683207502249
0.8,0.65,0.006113718467588713
0.8,0.7000000000000001,0.006119753727675178
0.8,0.75,0.0061257889877616425
0.8,0.8,0.006131824247848108
0.8,0.8500000000000001,0.006137859507934572
0.8,0.9,0.006143894768021037
0.8,0.9500000000000001,0.006149930028107501
0.8,1.0,0.006155965288193966
0.8,1.05,0.00616200054828043
0.8,1.1,0.006168035808366896
0.8,1.1500000000000001,0.00617407106845336
0.8,1.2000000000000002,0.006180106328539826
0.8,1.25,0.006186141588626289
0.8,1.3,0.006192176848712754
0.8,1.35,0.006198212108799219
0.8,1.4000000000000001,0.006204247368885684
0.8,1.4500000000000002,0.006210282628972148
0.8,1.5,0.006216317889058613
0.8,1.55,0.006222353149145077
0.8,1.6,0.006228388409231542
0.8,1.6500000000000001,0.006234423669318007
0.8,1.7000000000000002,0.006240458929404472
0.8,1.75,0.006246494189490936
0.8,1.8,0.006252529449577401
0.8,1.85,0.006258564709663865
0.8,1.9000000000000001,0.006264599969750331
0.8,1.9500000000000002,0.006270635229836795
0.8,2.0,0.006276670489923261
0.8,2.0500000000000003,0.006282705750009724
0.8,2.1,0.006288741010096189
0.8,2.15,0.006294776270182653
0.8,2.2,0.0063008115302691185
0.8,2.25,0.006306846790355583
0.8,2.3000000000000003,0.006312882050442048
0.8,2.35,0.006318917310528512
0.8,2.4000000000000004,0.006324952570614977
0.8,2.45,0.006330987830701441
0.8,2.5,0.0063370230907879065
0.8,2.5500000000000003,0.006343058350874371
0.8,2.6,0.006349093610960837
0.8,2.6500000000000004,0.0063551288710473
0.8,2.7,0.006361164131133766
0.8,2.75,0.006367199391220229
0.8,2.8000000000000003,0.006373234651306695
0.8,2.85,0.006379269911393159
0.8,2.9000000000000004,0.006385305171479624
0.8,2.95,0.006391340431566088
0.8,3.0,0.006397375691652553
0.8,3.0500000000000003,0.0064034109517390175
0.8,3.1,0.006409446211825483
0.8,3.1500000000000004,0.006415481471911947
0.8,3.2,0.006421516731998412
0.8,3.25,0.006427551992084876
0.8,3.3000000000000003,0.006433587252171341
0.8,3.35,0.006439622512257806
0.8,3.4000000000000004,0.0064456577723442715
0.8,3.45,0.006451693032430735
0.8,3.5,0.006457728292517201
0.8,3.5500000000000003,0.006463763552603664
0.8,3.6,0.00646979881269013
0.8,3.6500000000000004,0.0064758340727765935
0.8,3.7,0.006481869332863059
0.8,3.75,0.006487904592949523
0.8,3.8000000000000003,0.006493939853035988
0.8,3.85,0.006499975113122452
0.8,3.9000000000000004,0.006506010373208917
0.8,3.95,0.006512045633295382
0.8,4.0,0.006518080893381847
0.8,4.05,0.006524116153468312
0.8,4.1000000000000005,0.006530151413554777
0.8,4.15,0.006536186673641241
0.8,4.2,0.006542221933727706
0.8,4.25,0.00654825719381417
0.8,4.3,0.006554292453900636
0.8,4.3500000000000005,0.006560327713987099
0.8,4.4,0.006566362974073565
0.8,4.45,0.006572398234160028
0.8,4.5,0.006578433494246493
0.8,4.55,0.006584468754332958
0.8,4.6000000000000005,0.006590504014419423
0.8,4.65,0.006596539274505887
0.8,4.7,0.006602574534592352
0.8,4.75,0.006608609794678816
0.8,4.800000000000001,0.006614645054765282
0.8,4.8500000000000005,0.0066206803148517466
0.8,4.9,0.006626715574938212
0.8,4.95,0.006632750835024676
0.8191919191919192,0.0,0.0
0.8191919191919192,0.05,0.009984905959159471
0.8191919191919192,0.1,0.011110118404707778
0.8191919191919192,0.15000000000000002,0.011121206347227446
0.8191919191919192,0.2,0.011132294289747116
0.8191919191919192,0.25,0.01114338223226678
0.8191919191919192,0.30000000000000004,0.011154470174786452
0.8191919191919192,0.35000000000000003,0.011165558117306119
0.8191919191919192,0.4,0.011176646059825789
0.8191919191919192,0.45,0.011187734002345455
0.8191919191919192,0.5,0.011198821944865125
0.8191919191919192,0.55,0.011209909887384793
0.8191919191919192,0.6000000000000001,0.011220997829904463
0.8191919191919192,0.65,0.01123208577242413
0.8191919191919192,0.7000000000000001,0.011243173714943799
0.8191919191919192,0.75,0.011254261657463467
