train loss,test loss
1.4349865850649381,1.1791375160217286
0.5380128778909382,1.003100836277008
0.32221646162501555,0.942930805683136
0.2287977651545876,0.9022825241088868
0.17456196044620714,0.8447391986846924
0.1372269930546744,0.8062496185302734
0.11057978778853453,0.7509884357452392
0.09296527073571556,0.7088745594024658
0.07687764122472172,0.6744963169097901
0.06576830650630751,0.6282995581626892
0.05623761874636965,0.6051361620426178
0.04913804052691711,0.5635580599308014
0.04239289287613471,0.5331872463226318
0.03788246427263532,0.509673285484314
0.033213260090141965,0.4749157249927521
0.029367823545870027,0.45262797474861144
0.02683363176720799,0.42929524183273315
0.023945679267247517,0.40930539965629575
0.021718709505165714,0.3903779208660126
0.019613336810940192,0.37429638504981994
0.018005361159642536,0.3576813220977783
0.016297206781697614,0.34440760016441346
0.015013410311268996,0.3284172177314758
0.014027002251200509,0.31501446962356566
0.012902578680138839,0.305798327922821
0.011879508161110434,0.29705415964126586
0.011260909149986028,0.28421648144721984
0.010423054008331514,0.2781271517276764
0.00973473616390609,0.26881816387176516
0.009181745899351019,0.25943619608879087
0.008565681595956125,0.25068141520023346
0.008048473685783776,0.24530259668827056
0.007649800590160741,0.24358337223529816
0.00723895365977804,0.23789896667003632
0.00693964433849306,0.22794924676418304
0.006533751972237526,0.21967431604862214
0.006199921729045776,0.21938323974609375
0.005895993468503872,0.21255927681922912
0.005677904435980175,0.20597707629203796
0.005437044171910537,0.20303478538990022
0.0051677921770166835,0.19794670939445497
0.0049602918718990524,0.19837514758110047
0.004751829505696291,0.19022278785705565
0.004531775382859855,0.18764222264289857
0.004394752118322584,0.18505993187427522
0.004234320000325515,0.1793653279542923
0.004091690746026504,0.17706201672554017
0.0038828730027665173,0.17412029802799225
0.003746176716720507,0.17022144198417663
0.0035663064373166937,0.17353627681732178
0.003494861079197304,0.165948024392128
0.0033285939605974474,0.1624619960784912
0.0032137817487697734,0.1647654205560684
0.00312713962084601,0.15910398662090303
0.0030486016538724945,0.15590979158878326
0.0029748270246095225,0.15441280901432036
0.0028456773536687414,0.15267572700977325
0.0027711519974870386,0.1487055867910385
0.0026732125551332648,0.14766451120376586
0.0026245498278161935,0.14632440805435182
0.002539524565851822,0.14438416659832
0.0024631909064708217,0.14272313714027404
0.0023751629885276756,0.14498676657676696
0.0023530446434099424,0.1396652042865753
0.0022921063458388635,0.13794472366571425
0.0022795661879878677,0.13659025877714157
0.0021677565499730496,0.13508459478616713
0.002118472194431736,0.13234967291355132
0.0020960695433489334,0.13187537640333175
0.00201713119570474,0.1298437386751175
0.001970436907282929,0.1292635276913643
0.001987969061653865,0.12883068919181823
0.0018954147848622269,0.12665217071771623
0.0018815562012439772,0.12789762020111084
0.0018037841978826021,0.12452789098024368
0.0017484072492641096,0.1234232395887375
0.001737237434964105,0.12364377230405807
0.001718564876499768,0.12258172780275345
0.001649883992071552,0.12056662291288375
0.0016188118753856734,0.12022468000650406
0.0016089678343199072,0.12081792801618577
0.0015726763377293695,0.11909097284078599
0.0015465329550608247,0.11764287054538727
0.001541675929736374,0.1174476757645607
0.0014924042826466517,0.11651840806007385
0.0014750967839575455,0.11622429192066193
0.0014363805398894885,0.11536917835474014
0.0014097252415056433,0.1175083264708519
0.0013878080907973364,0.11417951434850693
0.0013660473868860835,0.11337986141443253
0.001325602891508591,0.11430396735668183
0.001335411914357877,0.1122227743268013
0.0013079444145711048,0.11241524368524551
0.0012852911485936847,0.11205431967973709
0.0012625641233372886,0.11194917559623718
0.0012554777949525598,0.11063824892044068
0.0012407874283231735,0.11123497039079666
0.0012220781572587253,0.11363140344619752
0.0012019132479336083,0.10964593887329102
0.0011926999296012677,0.1101929321885109
0.0011747152218910602,0.11084329783916473
0.0011682779834797017,0.10961523801088333
0.0011434704103394314,0.1084338054060936
0.0011538319206732487,0.10727537423372269
0.001101052753608627,0.10688967257738113
0.00108479119489541,0.10935699641704559
0.0010808752057180578,0.10789521932601928
0.001072814030895921,0.10753482729196548
0.001056418207778498,0.10659556239843368
0.0010360760872729087,0.10753018707036972
0.001052597088093665,0.10634647011756897
0.0010302037007658554,0.10402747541666031
0.0010047037281099452,0.10650125443935395
0.0010067676009123565,0.10450130552053452
0.0009911302877781865,0.10601186901330947
0.0009815165546541854,0.1042084738612175
0.0009678081080176731,0.10490793883800506
0.0009590593780607756,0.10308556854724885
0.0009465327783792961,0.10587008148431779
0.0009414191178062506,0.1027807891368866
0.0009413620391427148,0.10486054122447967
0.0009197940482622185,0.10403821319341659
0.0009219855401676131,0.10719134956598282
0.0009219361396414719,0.10257852375507355
0.0008960391722227398,0.10276683568954467
0.0008860108416928982,0.10310728698968888
0.0008953385058152838,0.1015691727399826
0.000878235904230295,0.102330020070076
0.0008650821071651603,0.10374754071235656
0.0008743767373957615,0.10129030644893647
0.0008559999467379216,0.10324442684650421
0.0008362875493804804,0.1013209268450737
0.0008338132352049662,0.10212589055299759
0.000823468580046041,0.10170891731977463
0.0008119369168960095,0.10182834416627884
0.000808351246449785,0.10045088529586792
0.0007992036529014168,0.10091251283884048
0.0007992186572922722,0.10021025389432907
0.0007926707255799677,0.10128172338008881
0.0007739134216891196,0.0997169092297554
0.0007784663295959439,0.10187997519969941
0.000762485268714253,0.09969383776187897
0.0007657817988918684,0.10075228959321976
0.0007571154982069431,0.10096161663532258
0.0007546805967652863,0.09941653609275818
0.0007541903711602941,0.09972111731767655
0.0007279813743132739,0.09991769641637802
0.0007224972326716522,0.1003666341304779
0.0007196082133195797,0.0995886966586113
0.0007129908353090286,0.09934314042329788
0.0007043512789328035,0.09990381747484207
0.0007089536915690615,0.09916457384824753
0.0006984696381683402,0.10061570554971695
0.0006974696405155562,0.09757345169782639
0.0006888960688952072,0.09860607385635375
0.0006767213872449118,0.09833843559026718
0.0006814741804581379,0.09802997261285781
0.0006787550451356836,0.09895742833614349
0.0006733426675619727,0.09833964705467224
0.0006633992650006946,0.09830743819475174
0.0006610332053835464,0.09786416292190551
0.000656331879043827,0.10182358175516129
0.0006548160525302869,0.0974256932735443
0.0006408499905287225,0.09777815192937851
0.000645549093897453,0.10050515681505204
0.0006460822650958408,0.0970141813158989
0.0006376991569150557,0.09718445092439651
0.0006342196281541858,0.09759717136621475
0.0006274815285662482,0.09633366763591766
0.0006119955065818763,0.09777279496192932
0.0006226671153892184,0.09650608003139496
0.0006081808513461304,0.0969008594751358
0.0006064733346980286,0.09589950144290924
0.0005929769460208764,0.0975984901189804
0.000600715268375282,0.09612751305103302
0.0005807560449688913,0.09718439728021622
0.0005946089841764384,0.09804257899522781
0.0005859034317686034,0.09917224198579788
0.0006057878858164737,0.09702465087175369
0.0005755573554694305,0.09570060968399048
0.0005687297638435286,0.09695179611444474
0.0005617395922446816,0.09589908123016358
0.0005646490989864164,0.09503172487020492
0.0005600276665263372,0.09627081006765366
0.0005658701316560824,0.09753285944461823
0.000550423331883376,0.09684520065784455
0.0005464832584957924,0.0946011260151863
0.0005464482080495905,0.09496631175279617
0.0005389316185408401,0.09555036276578903
0.0005419211580812766,0.09678806811571121
0.0005300384118524784,0.09596393257379532
0.0005286507749635922,0.09629761576652526
0.0005198665103439027,0.09619463831186295
0.0005253894124190186,0.09553826153278351
0.000519904896476169,0.09534261971712113
0.0005134639443247454,0.09399223029613495
0.0005113161819649355,0.09540601372718811
0.0005113598155347924,0.09461361318826675
0.00050685212658499,0.09599703848361969
0.0005051939777637783,0.09441116750240326
0.0005080518991917832,0.09379970431327819
0.0004949722421579276,0.0959368258714676
0.0004962035043115347,0.09636217951774598
0.0004950927703096401,0.09436864405870438
0.0004901583142702938,0.09365452080965042
0.0004832777435004742,0.09473080784082413
0.000484712581021653,0.0950740173459053
0.0004830171244769444,0.09335672110319138
0.00047484090919009504,0.09385366141796112
0.00047369142410749184,0.09326022565364837
0.0004709494470003746,0.09387535005807876
0.0004741442616374159,0.09466285705566406
0.00047539068146166695,0.09379228502511978
0.0004691259960235778,0.09352853894233704
0.0004614610329835768,0.09226993769407273
0.0004559892935943418,0.09387756884098053
0.00045759433606224327,0.09261649549007415
0.0004523892094120779,0.09312016516923904
0.00044335867977721047,0.09250651597976685
0.0004490261050787839,0.09240134358406067
0.00044334449883613394,0.09248347133398056
0.0004429443310566455,0.09369930922985077
0.00044597899341234374,0.09378679394721985
0.0004403460403218081,0.09137233644723892
0.00044516672864992017,0.09354394823312759
0.00043109282035715476,0.09344183057546615
0.000432156131739078,0.09202577918767929
0.0004284435733533632,0.09383165389299393
0.00043270769639279315,0.09152555018663407
