train loss,test loss
0.0007402820030567896,0.07662256807088852
0.0007277459554398227,0.0737643726170063
0.0008266099858860713,0.07811114490032196
0.000817612733103727,0.07905378937721252
0.0007412158896240982,0.08114263117313385
0.0007776429336537272,0.09391126781702042
0.0007016227985591869,0.0726876750588417
0.0006850458915356682,0.07370204329490662
0.0006974866104902779,0.07411934360861779
0.0006731368542131861,0.08005719408392906
0.0006537082427778211,0.07351316884160042
0.0006589244245088588,0.0738561600446701
0.000657869332916549,0.07535782903432846
0.0006514265295563702,0.07638785839080811
0.0006318095949601652,0.07388634905219078
0.0006220511745493439,0.07270834296941757
0.000613059739234784,0.07415276020765305
0.0006031657991344358,0.07657145336270332
0.0006025662036182133,0.07371805384755134
0.0006256397887929165,0.07526844218373299
0.000596965329233076,0.07486718893051147
0.0005839041365272333,0.07267350777983665
0.0006176534082867412,0.0772705502808094
0.0006227760150897922,0.07672449648380279
0.000658675427084749,0.07632003054022789
0.0006029602570894775,0.07198829129338265
0.0005796572187924212,0.0723914161324501
0.0005564528828920047,0.07384702414274216
0.0005596067983853189,0.0751576840877533
0.000562514163671978,0.07714089304208756
0.0005498536091669931,0.07444817498326302
0.0005519321987920098,0.07272880151867867
0.0005364483157769362,0.07241820991039276
0.0005298013131507495,0.07430471181869507
0.0005450316414075378,0.07547656670212746
0.0005457929025093714,0.07730651870369912
0.0005386793211273492,0.07242110893130302
0.0005144224182438494,0.07325480133295059
0.0005275197443325385,0.07255618721246719
0.0005186325697453214,0.0755061075091362
0.0005127437658897052,0.07240202203392983
0.0005037542105766765,0.07220571041107178
0.0005016361604085342,0.07466133683919907
0.0005396374578314616,0.07478887662291527
0.0005480359979710859,0.0727734960615635
0.0004878354274714055,0.07482355311512948
0.00048292480219932967,0.07570121362805367
0.0004906222981275522,0.07231423258781433
0.0005101854715178536,0.07688604295253754
0.0005067223340552233,0.0744752362370491
0.00048236670542736444,0.0764274463057518
0.00046706031266054084,0.07370862066745758
0.0004984012820387173,0.07222301810979843
0.0004927298361272143,0.07402490302920342
0.0004803035583550941,0.07563957720994949
0.00047295353661737615,0.07923097684979438
0.00044601333225392624,0.07925409600138664
0.0004916540814929031,0.07460170462727547
0.0005091104220048681,0.07616595476865769
0.0004572021434342491,0.07509357780218125
0.00043428438224530323,0.07661028578877449
0.00043923957155475135,0.07653462439775467
0.00046754010004422715,0.07364406064152718
0.00043177753686904905,0.07221522554755211
0.0004268818397602251,0.0802655965089798
0.0004413689500600816,0.08181364834308624
0.0004630630326475064,0.07872512936592102
0.000446541796752822,0.07317355945706368
0.00042831788412882,0.08098288029432296
0.00044067621646837565,0.07503598183393478
0.0004196165548094507,0.07280676960945129
0.00041616435879304596,0.07390914261341094
0.0004189814252669252,0.07378486543893814
0.0004152342850117492,0.07278471142053604
0.0004010680064251695,0.07806844487786294
0.00044650015178406693,0.08039391413331032
0.0004602699547072185,0.07211263552308082
0.00039646398282851584,0.07279792055487633
0.00039933302348717714,0.08120405524969102
0.0004068462681649119,0.07280908226966858
